;text;topic
1292;afd fordern einführung individualbudget krankenhaus strukturschwach gebiet wohnortnah beispielsweise notfalleinrichtun gen abteilung geburtshilfe insbesondere stationär behandlung kind ermöglichen;Gesundheit
1293;individuell finanzierungsvereinbarung krankenkasse jeweilig klinik fließen klinisch leistungsgeschehen prüfung ergebnis erweitert medizinisch dienst gesundheitswesen mdg tatsächlich bedarf bevölkerung ort wirtschaft- lich leistungsfähigkeit jeweilig krankenhaus;Gesundheit
1294;afd fordern blick trägervielfalt zurverfügungsstellung leistungsfähig krankenhaus struktur begrenzung privat träger kranken hausbereich max;Gesundheit
1295;gesundheitspolitik   serviceorientiert ambulant versorgung beendigung budgetierung   hälfte niedergelassen arzt erreichtin nächster rentenalter;wirtschaft
1296;motivation führen praxis lang berufsausübung üblich altersgrenze hinaus bestehend restrik tion gering;Politik und Ideologie
1297;bestehend system leistungs- unabhängig budgetierung führen monatelang wartezeit facharztbehandlung überbordend bürokratie vorzeitig praxisschliefsunge stark verringert wunsch beruflich selbst ständigkeit;Gesundheit
1298;kopfpauschalen budgetierung willkürlich honorarkürzung innerhalb gkv leistungsgerecht bezahlung mediziner sichern bedarfsorientiert betreuung einzeln patient;Politik und Ideologie
1299;unverhältnismäfßsig leistungsausweitung flankierend mafsnahme vermeiden;Politik und Ideologie
1300;weiterentwickelt medizinischer dienst gesundheitswesen mdg derim gegensatz bestehend system paritätisch besetzen finanzieren gesundheitssystem beteiligter zusammensetzen;Gesundheit
1301;zukünftig instrument kostenersparnis kostenträger leistungsgerechtigkeit patient behandlungsqualität;wirtschaft
1302;mehrstufig bonussystem beitragszahler notwendig arztkontakt verhindern leichtfertig besuch abhaalten einführen;Gesundheit
1303;afd treten leistungsorientiert be zahlung mediziner;Gesundheit
1304;bedarfsorientiert betreuung einzeln patient sichern;Politik und Ideologie
1305;gesundheitspolitik   medizinisch versorgung land wiederherstellen sichern   afd betrachten förderung ärztlich versor gungim ländlich raum aktuell dringends- ten aufgabe;Gesundheit
1306;folgende mafsnahme versorgung stärken;Politik und Ideologie
1307;aufhebung kopfpauschalen-vergütung budgetierung ärztlich honorierung;Politik und Ideologie
1308;beendigung deckelung abrechnungssystem degression;Gesundheit
1309;finanzielle organisatorisch niederlassung hilfe;Politik und Ideologie
1310;abbau hürde anstellung ärztlich personal z;Politik und Ideologie
1311;jobsharing-limitation;wirtschaft
1312;ausbau arztpraxis poliklinik mvz angestellt arzt trägerschaft kommune ärztlich leitung;Gesundheit
1313;förderung medizinstudent   afd betrachten studium gewiß zeitraum   förderung berufstätigkeit strukturschwach gebiet   ärztlich versorgung;Bildung
1314;ländlich raum verpflichten;Politik und Ideologie
1315;aktuell   bereitstellung günstig studiendarlehe   dringend aufgabe;Politik und Ideologie
1316;medizinstudent anteilig berufstätigkeit unterversorgt landkreis sukzessiv erlassen;wirtschaft
1317;konsequente wahrnehmung sicherstellungs- auftrages flächendeckend versorgung dicht kasse zahn-järztlichen vereinigung;Gesundheit
1318;gesundheitspolitik   zugang heil hilfsmittel entbürokratisier   genehmigungsptlicht hilfsmittel gesetzlich krankenversicherung gkv schaffen versor gungslücken patient verursachen hoch bürokratisch aufwand;Politik und Ideologie
1319;festbetragsregelung ersetzen;wirtschaft
1320;kurzzeitpflegeplatz krankenhaus finanzieren   anschluss krankenhausbehandlung führen fehlen direkt anschliefsend pflege möglichkeit oftmals unwürdig übergang situation;Gesundheit
1321;afd fordern kurzzeitpflegeplatz krankenhaus pflegeversicherung finanzieren;wirtschaft
1322;druck pflege bedürftig mensch vermeiden haufig befürchten folgebetreuung anschließend pflege einrichtung zuhause sicherstellen;Politik und Ideologie
1323;beendigung pflegenotstand   steigend patientenzahle abnahme qualifiziert pflegepersonal überlastung vorhanden pflegekraft ausgabendeckelung kranken pflegekasse entlohnung pflege sorgen zunehmend schieflage pflegebereich;wirtschaft
1324;afd fordern kurzzeitpflegeplatz krankenhaus pflegever sicherung finanzieren;wirtschaft
1325;afd fordern an gemessen bezahlung pflegekraft flächentarifver trag bundes- einheitlich gesetzlich personaluntergrenze pflegeeinrichtung;Politik und Ideologie
1326;gesundheitspolitik   fordern afd;Politik und Ideologie
1327;leistungsgerecht angemessen bezahlung pflegekraft flächentarifvertrag steuerfrei nacht sonn feiertagszuschlag;wirtschaft
1328;bundeseinheitlich gesetzlich personalunter grenze pflegeeinrichtung puffer regelung kurzzeitig unterschreitung;Politik und Ideologie
1329;regelmäßige überprüfung ergebnis abrechnungsqualität pflegeeinrichtung;Wissenschaft
1330;förderung finanzierung ausbildung pflegefachkraft pflegehilfskraft jobcenter;Bildung
1331;afd fordern fortbestehen verschieden versorgungsform förderung altersgerecht wohnform;Bildung
1332;befürworten getrennt berufsausbildung gesundheit kranke pfleg kinderkrankenpflege altenpflege jahrzehnt bewähren;Bildung
1333;generalisiert pflegeausbildung halten fehlentwicklung last pflegebedürftigen;soziale Ursachen
1334;vorfahrt häuslich pflege     pflegebedürftige bevorzugen unterbringung haus;Politik und Ideologie
1335;sozial finanziell grund vorziehen;wirtschaft
1336;stationär pflegebedürftigkeit soweit hinauszuschieben;Politik und Ideologie
1337;unterstützung pflegend angehörige weitgehend angleichung pflegegeld pflegesachleistung fördern;wirtschaft
1338;gesundheitspolitik;Politik und Ideologie
1339;vereinfachung gut übersichtlichkeit sozial pflege gesetzlich krankenversicherung   afd schlagen zusammenlegung sozial pflegeversicherung gesetzlich kranke versicherung häufig auftretend schnittstelle problem versorgung pflegebedürftige gleichzeitig häufig multimorbide   vermeiden;Politik und Ideologie
1340;leistungsumfang sozial pflegeversicherung versicherungsprinzip kranke versicherung angeglichen;wirtschaft
1341;kinderfür uwung   --;Politik und Ideologie
1342;j pflegend angehöri funktionieren sozialstaat unabdingbar gen weit- berücksichtigen kinderlose gehend angleichung;wirtschaft
1343;pflegegeld versicherter aufgrund wegfall kind fiegeg   pflegesachleistung erziehung all verbunden kosten unterstützen;wirtschaft
1344;hoch mafßse bildung rücklage pflegefall zumutbar;Bildung
1345;arzneimittelversorgung verlässlich   zunehmend wartezeit insbesondere aufleben wichtig medikament gefährdung gleich bleibend versorgungsqualität weisen reformbedarf;Politik und Ideologie
1346;folgende forderung afd ergeben   überwiegend monopolsituation einseitig abhängigkeit ausland abschaffung rabattvertrag ausweitung festbetragsmarkt anpassung herstellerrabatte abschaffung reimportquote entgegenwirken;wirtschaft
1347;gewährleistung flächendeckend qualifiziert versorgung arznei- mittel inhabergeführt apotheke erhalten bleiben;Politik und Ideologie
1348;gesundheitspolitik   vermeidung überlastung arzneimittel budget mafsnahme ausweitung nutzenbewertung patentgeschützt anteil medikament absenkung umsatzsteuer medikament auf% finanzieren;wirtschaft
1349;inanderen eu land gelten medikament abgesenkt steuersatz steuerbefreit;wirtschaft
1350;bevorratung rezeptpflichtig medikament mindestens monat hersteller sicherstellen;Politik und Ideologie
1351;gewährleistung flächendeckend qualifiziert versorgung arzneimittel inhabergeführt apotheke erhalten bleiben liefer nacht sonn feiertagsservice   versorgung bürger ort sicherstellen;Politik und Ideologie
1352;organspende sterbehilfe   verpflichtung organspende lehnen afd;Politik und Ideologie
1353;prozess sterben bewährt palliativmedizin passiv sterbehilfe begleiten;Gesundheit
1354;cannabis medizin   medizinisch indikation ärztlich aufsicht präparat hauptwirkstoff verfü gung stehen;Gesundheit
1355;befürworten ausbau suchtpsy- chiatrisch versorgung dauerhaft abstinenz droge;Politik und Ideologie
1356;gesundheitspolitik;Politik und Ideologie
1357;antibiotikaresistenzen vermeiden konsequent bekämpfen   fordern verpflichtend untersuchung multiresistent keim stationär kranke hausaufenthalt;Gesundheit
1358;klinik intensivstation verpflichtend klinisch mikrobiologe be schäftigen;wirtschaft
1359;desinfektionsfufsmatten handedesinfektion haupt stationseingäng umsetzung fest verbindlich besuchszeit abklatschabstrich klinik pflegeheime ambulant operativ einrichtung lebensbedrohlich vermehrung multiresistent keim entgegenwirken;Politik und Ideologie
1360;unangekündigte qualitätskontrolle klinik pflegeheima beratung sanktion   kasse zahn-järztlichen vereinigung fordern überdurchschnittlich antibiotikaverbrauch verpflichtend;Politik und Ideologie
1361;untersuchung praxe runden maßnahme;Klima
1362;multiresistent keim   entwicklung reserveantibiotika deutschland dpeiledem stationaren;Gesundheit
1363;krankenhausaufenthalt;Gesundheit
1364;phagentherapie staatlich förderung erfahren;Bildung
1365;beruf heilpraktiker erhalten   ausbildung prüfungsstandard brauchen einheitlich verbindlich definition;Bildung
1366;rahmen frei berufswahl ärzten ermöglichen beruf heilpraktiker ärztlich tätigkeit ausüben;soziale Ursachen
1367;gesundheitspolitik   anforderung ausländisch personal gesundheitswesen   medizinisches fachpersonal generell mindestens sprachkenntnis sprachniveau cverfü gen;Gesundheit
1368;fachlich qualifikation uneingeschränkt deutsch standard genügen;Politik und Ideologie
1369;studie aus bildungsbewerber einsatz unterver- sorgt gebiet festlegen bevorzugen;Politik und Ideologie
1370;souveränität patient datum herstellen   medizinisch behandlungsdat zeichnen hoch sensibilität;Gesundheit
1371;afd lehnen schaffung zentral datenbank anbindung klinik praxe therapeutisch einrichtung apotheke speicherung vertraulich patientendat;Politik und Ideologie
1372;befürworten speicherung notfalldatensätz medikamentenübersicht patientenverfügung direkt aufein krankenversicherungskarte nutzen patient nutzung eigenverantwortlich   afd lehnen diescnap entscheiden;wirtschaft
1373;fung zentral datenbank spei- cherung vertraulich patientendat;Politik und Ideologie
1374;gesundheitspolitik   who grundlegend reformieren   finanzierung personell struktur weltgesundheitsorganisation who grundlegend   reformieren unabhängigkeit neutralität who wiederherstellen anspruch international zwischenstaatlich organisation gerecht;Politik und Ideologie
1375;notwendig struktur anpassung verschlankung who absenkung steuermittel finanziert beitrag spende führen;Politik und Ideologie
1376;setzen zudem who begrifflich voraussetzung vorliegen pandemie gültig zusatz enorm anzahl tode krankheitsfäll erweitern;Gesundheit
1377;grundlegend reform mafsstäbe daurchsetzbar sprechen austritt deutschland weltgesundheitsorganisation;Politik und Ideologie
1378;kapitel;wirtschaft
1379;bildung wissenschaft forschung     befürworten differenziert durchlässig schulsystem unterschiedlich begabung schüler gerecht;Bildung
1380;bildung wissenschaft forschung   bildung wissenschaft forschung   mut leistung akademisierungswahn   leistungsorientiert differenziert bildungswesen grundlage unser wohlstand wesentlich bestandteil kultur;Bildung
1381;jahrzehnt abiturientenquote steigen fehlen auszubildende studienanfänger grundlegend kenntnis fähigkeit;Politik und Ideologie
1382;pisa-schock jagen reform ständig weit absenkung niveau;Politik und Ideologie
1383;bildungsstandard schulform bildung einrichtung niveau führend wissenschaft industrienation heben;Bildung
1384;fordern abkehr ausschließlich kompetenzorientierung stark fachwissen- schaftlich ausrichtung unterricht;Bildung
1385;mehrgliedrige schulsystem erhalten   bildungsgerechtigkeit erfordern differenzierung gleichmacherei;soziale Ursachen
1386;effizient lehre lernen leistungsunterschied schüler innerhalb schulform begrenzen bleiben;Bildung
1387;befürworten differenziert durch- lässig schulsystem unterschiedlich begabung schüler gerecht;Bildung
1388;abitur ausweis studierfähigkeit   haupt realschulabschluss qualifiziert   bildung wissenschaftundforschung;Bildung
1389;berufsausbildung befähigen;Bildung
1390;schule frei träger schaft privatschule sinnvoll ergänzung staatlich bildungswesen;Bildung
1391;berufliche bildung stärken meister master   dual ausbildung unternehmen beruf   schulen erfolgsmodell;Bildung
1392;gefährden   streben hoch abiturientenquot nachwuchs ausbildungsberufen;Bildung
1393;zahlreich lehrstelle mangel ausreichend   qualifiziert bewerber besetzen;Politik und Ideologie
1394;berufli- che bildung aus   bildungssy stärken;Politik und Ideologie
1395;beruflich bildung ausbildung wert beruflich;Bildung
1396;bildung stark system stärken;Bildung
1397;wert beruflich bildung rauachobe;Politik und Ideologie
1398;stark herausheben;Politik und Ideologie
1399;digitalisierung selbstzweck   grundsätzlich benötigen schule modern zeitgemäfse it-ausstattung;Politik und Ideologie
1400;informatikunterricht berufsausbildung technisch fach notwendig;Bildung
1401;digitalisierung stets prämisse sinnhaftigkeit arbeit erleichterung betrachten;wirtschaft
1402;verbindlich kriterium rahmenlehr-   plan schulintern curricula definieren digital medium innerhalb lehr-lern-prozess didaktisch-methodisch altersgerecht sinnvoll datenschutzkonform einsetzen lassen;Gesundheit
1403;afd drängen zukünftig rational gesteuert einwanderungspolitik bildungsstand wesentlich entscheidung kriterium berücksichtigen;soziale Ursachen
1404;bildung wissenschaft forschung   schuljahr vorwiegend digitalfrei raum aneignung grundlegend kulturtechnik lesen rechnen schreiben dienen;Wissenschaft
1405;ideologisch motiviert inklusion förder sonderschule erhalten   forderung vereint nation behindert kind teilhabe bildungssystem garantieren deutschland erfüllen;soziale Ursachen
1406;kind besonderer förderbedarf erhalten förderschule umfassend unterstützung regelschule leisten;soziale Ursachen
1407;afd setzen erhalt förder sonderschule;Bildung
1408;förderschule regelfall schüler sonderpädagogisch förder bedürfen;Bildung
1409;bildung migration   integration migrant herausforderung deutsch bildungssystem kulturkreis zudem bildungsfern schicht entstammen;soziale Ursachen
1410;fehlend vorbildung mangelnd sprachkenntnis verhindern fall erfolgreich qualifizierung deutsch arbeitsmarkt;wirtschaft
1411;mensch drohenin deutschland persönlich scheitern dauerhaft belastung sozialstaat;Politik und Ideologie
1412;afd drängen zukünftig rational gesteuert einwanderungspolitik bildungsstand   bildung wissenschaftund forschung;soziale Ursachen
1413;wesentlich entscheidungskriterium berücksichtigen;Politik und Ideologie
1414;erfahrung japan wegweisend;Klima
